stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
08387000:NM:USGS,08387000,NM,USGS,Rio Ruidoso at Hollywood,CO,Lincoln,130600080106.0,6420.0,33.32669,-105.62533,,,,1953-10-01 00:00:00.0,2100-01-01
1254:NM:SNTL,1254,NM,SNTL,Rio Santa Barbara,CO,Taos,130201010905.0,10664.0,36.07196,-105.62949,-8.0,,SBAN5,2013-09-24 00:00:00.0,2100-01-01
717:CO:SNTL,717,CO,SNTL,Ripple Creek,CO,Rio Blanco,140500050102.0,10350.0,40.10844,-107.29383,-8.0,,RCPC2,1985-10-01 00:00:00.0,2100-01-01
13057950:ID:BOR,13057950,ID,BOR,Ririe Reservoir,ID,Bonneville,170402050406.0,5118.0,43.58294,-111.74199,,,,1976-01-01 00:00:00.0,2100-01-01
06016270:CO:BOR,06016270,CO,BOR,Riverside Reservoir,CO,Weld,101900031006.0,4500.0,40.32044,-104.26885,,,,1949-12-01 00:00:00.0,2100-01-01
7760:WY:COOP,7760,WY,COOP,Riverton USBR,MT,Fremont,100800011004.0,4950.0,43.01666,-108.38333,,,RIVW4,1907-01-01 00:00:00.0,2100-01-01
718:CO:SNTL,718,CO,SNTL,Roach,CO,Larimer,101800100106.0,9740.0,40.87498,-106.04675,-8.0,,ROAC2,1979-10-01 00:00:00.0,2100-01-01
09085000:CO:USGS,09085000,CO,USGS,Roaring Fk at Glenwood Springs,CO,Garfield,140100041003.0,5721.0,39.54359,-107.3295,,,,1906-04-01 00:00:00.0,2100-01-01
719:OR:SNTL,719,OR,SNTL,Roaring River,OR,Lane,170900040302.0,4950.0,43.90098,-122.03063,-8.0,,RORO3,1979-10-01 00:00:00.0,2100-01-01
BLC:CA:MSNT,BLC,CA,MSNT,Robbs Powerhouse,GC,El Dorado,180201290203.0,5150.0,38.903,-120.375,,,,1970-01-01 00:00:00.0,2100-01-01
RBB:CA:MSNT,RBB,CA,MSNT,Robbs Saddle,GC,El Dorado,180201290203.0,5900.0,38.912,-120.378,,,,1972-01-01 00:00:00.0,2100-01-01
RBV:CA:SNOW,RBV,CA,SNOW,Robbs Valley,UN,El Dorado,180201280205.0,5600.0,38.922,-120.38,,,,1932-04-01 00:00:00.0,2100-01-01
7128:MT:COOP,7128,MT,COOP,Roberts 1 N,MT,Carbon,100700060907.0,4670.0,45.36666,-109.18333,,,ROBM8,1951-01-01 00:00:00.0,2100-01-01
RCC:CA:MSNT,RCC,CA,MSNT,Robinson Cow Camp,GC,Sierra,180201250102.0,6480.0,39.623,-120.678,,,,2007-12-01 00:00:00.0,2100-01-01
RCW:CA:SNOW,RCW,CA,SNOW,Robinson Cow Camp Snow Course,UN,Sierra,180201250102.0,6480.0,39.622,-120.681,,,,1972-04-01 00:00:00.0,2100-01-01
1199:NV:SNTLT,1199,NV,SNTLT,Robinson Lake,UT,Elko,160600071102.0,9194.0,40.7255,-115.2798,-8.0,,ROBN2,2011-12-23 00:00:00.0,2100-01-01
15J16:NV:SNOW,15J16,NV,SNOW,Robinson Lake - Aerial Marker,UT,Elko,160600071102.0,9194.0,40.7255,-115.2798,,,ROBN2,1966-02-01 00:00:00.0,2100-01-01
15K01:NV:SNOW,15K01,NV,SNOW,Robinson Summit,UT,White Pine,160600081201.0,7600.0,39.4147,-115.08305,,,RBNN2,1949-03-01 00:00:00.0,2100-01-01
06632400:WY:USGS,06632400,WY,USGS,Rock Ck ab King Canyon Cnl nr Arlington,CO,Carbon,101800040104.0,7790.0,41.58525,-106.22279,,,,1954-10-01 00:00:00.0,2100-01-01
09277800:UT:USGS,09277800,UT,USGS,Rock Ck at Upper Stillwater Dam,UT,Duchesne,140600030305.0,7968.0,40.55745,-110.69794,,,,1965-10-01 00:00:00.0,2100-01-01
06169500:MT:USGS,06169500,MT,USGS,Rock Ck Bel Horse Ck nr Intnl Boundary,MT,Valley,100500150102.0,2530.0,48.96667,-106.83333,,,,1916-01-01 00:00:00.0,2100-01-01
10324500:NV:USGS,10324500,NV,USGS,Rock Ck nr Battle Mountain,UT,Eureka,160401060507.0,4670.0,40.83041,-116.58834,,,,1918-04-01 00:00:00.0,2100-01-01
06320000:WY:USGS,06320000,WY,USGS,Rock Ck nr Buffalo,MT,Johnson,100902060201.0,5280.0,44.45608,-106.87895,,,,1945-01-01 00:00:00.0,2100-01-01
12334510:MT:USGS,12334510,MT,USGS,Rock Ck nr Clinton,MT,Missoula,170102021306.0,3519.0,46.72243,-113.68315,,,,1972-10-01 00:00:00.0,2100-01-01
09279000:UT:USGS,09279000,UT,USGS,Rock Ck nr Mountain Home,UT,Duchesne,140600030306.0,7250.0,40.49328,-110.57822,,,,1889-07-01 00:00:00.0,2100-01-01
06209500:MT:USGS,06209500,MT,USGS,Rock Ck nr Red Lodge,MT,Carbon,100700060905.0,6099.0,45.11667,-109.3,,,,1932-01-01 00:00:00.0,2100-01-01
720:UT:SNTL,720,UT,SNTL,Rock Creek,UT,Duchesne,140600030304.0,7886.0,40.54875,-110.69292,-8.0,,RCKU1,1980-06-12 00:00:00.0,2100-01-01
RCR:CA:SNOW,RCR,CA,SNOW,Rock Creek,UN,Tulare,180300010104.0,9600.0,36.497,-118.333,,,,1949-04-01 00:00:00.0,2100-01-01
RC1:CA:SNOW,RC1,CA,SNOW,Rock Creek 1,UN,Mono,180901020301.0,8700.0,37.492,-118.717,,,,1926-04-01 00:00:00.0,2100-01-01
RC2:CA:SNOW,RC2,CA,SNOW,Rock Creek 2,UN,Mono,180901020301.0,9050.0,37.473,-118.717,,,,1926-04-01 00:00:00.0,2100-01-01
RC3:CA:SNOW,RC3,CA,SNOW,Rock Creek 3,UN,Inyo,180901020301.0,10000.0,37.45,-118.742,,,,1926-04-01 00:00:00.0,2100-01-01
RCK:CA:MSNT,RCK,CA,MSNT,Rock Creek Lakes,GC,Inyo,180901020301.0,9700.0,37.458,-118.735,,,,1984-11-28 00:00:00.0,2100-01-01
15B24:MT:SNOW,15B24,MT,SNOW,Rock Creek Mdws,MT,Sanders,170102131301.0,3400.0,48.04233,-115.66694,,,,2003-02-01 00:00:00.0,2100-01-01
11D21:MT:SNOW,11D21,MT,SNOW,Rock Creek Meadow,MT,Gallatin,100700020201.0,8160.0,45.18416,-111.0833,,,RCMM8,1961-03-01 00:00:00.0,2100-01-01
721:OR:SNTL,721,OR,SNTL,Rock Springs,OR,Grant,170501160204.0,5290.0,44.00883,-118.83842,-8.0,34781,RCSO3,1979-10-01 00:00:00.0,2100-01-01
7845:WY:COOP,7845,WY,COOP,Rock Springs FAA AP,MT,Sweetwater,140401050905.0,6740.0,41.6,-109.06666,,,RKSW4,1948-01-01 00:00:00.0,2100-01-01
722:MT:SNTL,722,MT,SNTL,Rocker Peak,MT,Jefferson,100200060302.0,8000.0,46.35613,-112.26176,-8.0,,RKPM8,1967-10-01 00:00:00.0,2100-01-01
10129400:UT:BOR,10129400,UT,BOR,Rockport Reservoir,UT,Summit,160201010404.0,6050.0,40.78902,-111.40301,,,,1957-02-01 00:00:00.0,2100-01-01
10129500:UT:USGS,10129500,UT,USGS,Rockport Reservoir Inflow,UT,Summit,160201010404.0,5900.0,40.79273,-111.40492,,,,1938-10-01 00:00:00.0,2100-01-01
1309:UT:SNTL,1309,UT,SNTL,Rockwood GS,UT,Sevier,160300030105.0,8593.0,38.67101,-112.3305,-8.0,,,2022-09-08 00:00:00.0,2100-01-01
723:UT:SNTL,723,UT,SNTL,Rocky Basin-Settleme,UT,Tooele,160203040401.0,8704.0,40.44293,-112.22377,-8.0,,RBSU1,1980-06-10 00:00:00.0,2100-01-01
917:MT:SNTL,917,MT,SNTL,Rocky Boy,MT,Hill,100500040101.0,4700.0,48.17478,-109.64728,-8.0,,ROCM8,1967-10-01 00:00:00.0,2100-01-01
21A12:WA:SNOW,21A12,WA,SNOW,Rocky Creek,OR,Whatcom,171100051007.0,2100.0,48.67578,-121.78245,,,RKSW1,1959-02-01 00:00:00.0,2100-01-01
7159:MT:COOP,7159,MT,COOP,Rogers Pass 9 NNE,MT,Lewis and Clark,100301020203.0,4300.0,47.18333,-112.3,,,,1964-01-01 00:00:00.0,2100-01-01
1220:OR:SNTLT,1220,OR,SNTLT,Rogger Meadow AM,OR,Lake,171200070305.0,6360.0,42.16528,-120.24747,-8.0,,RGZO3,2012-06-12 00:00:00.0,2100-01-01
20G19:OR:SNOW,20G19,OR,SNOW,Rogger Meadow AM,OR,Lake,171200070305.0,6360.0,42.16528,-120.24747,,,RGZO3,1976-02-01 00:00:00.0,2100-01-01
14372300:OR:USGS,14372300,OR,USGS,Rogue nr Agness,OR,Curry,171003100602.0,114.0,42.56667,-124.05,,,,1960-10-01 00:00:00.0,2100-01-01
14361500:OR:USGS,14361500,OR,USGS,Rogue R at Grants Pass,OR,Josephine,171003080402.0,884.0,42.4304,-123.31784,,,,1938-10-01 00:00:00.0,2100-01-01
14359000:OR:USGS,14359000,OR,USGS,Rogue R at Raygold,OR,Jackson,171003080202.0,1122.0,42.43735,-122.98727,,,,1905-01-01 00:00:00.0,2100-01-01
14337600:OR:USGS,14337600,OR,USGS,Rogue River nr Mcleod,OR,Jackson,171003070701.0,1489.0,42.65,-122.71666,,,,1965-01-01 00:00:00.0,2100-01-01
15B05:ID:SNOW,15B05,ID,SNOW,Roland Summit,ID,Shoshone,170103040201.0,5353.0,47.39283,-115.6518,,,ROLI1,1921-03-01 00:00:00.0,2100-01-01
7310:OR:COOP,7310,OR,COOP,Rome 2 NW,OR,Malheur,170501070705.0,3410.0,42.86666,-117.65,,,,1950-12-01 00:00:00.0,2100-01-01
RMR:CA:SNOW,RMR,CA,SNOW,Rose Marie,UN,Fresno,180400060205.0,10000.0,37.32,-118.872,,,,1946-04-01 00:00:00.0,2100-01-01
06295113:MT:USGS,06295113,MT,USGS,Rosebud Ck at Reservation Boundary,MT,Big Horn,101000030106.0,3780.0,45.36667,-106.98333,,,,1979-10-01 00:00:00.0,2100-01-01
7331:OR:COOP,7331,OR,COOP,Roseburg Kqen,OR,Douglas,171003021305.0,420.0,43.21666,-123.36666,,,ROGO3,1965-10-01 00:00:00.0,2100-01-01
12175000:WA:BOR,12175000,WA,BOR,Ross,OR,Whatcom,171100050607.0,1602.0,48.73253,-121.0675,,,,1960-10-01 00:00:00.0,2100-01-01
939:CO:SNTL,939,CO,SNTL,Rough And Tumble,CO,Park,101900010202.0,10432.0,39.02611,-106.08063,-8.0,,ROUC2,1998-08-10 00:00:00.0,2100-01-01
RDC:CA:SNOW,RDC,CA,SNOW,Round Corral,UN,Fresno,180300100605.0,9000.0,36.993,-118.902,,,,1938-04-01 00:00:00.0,2100-01-01
RMD:CA:SNOW,RMD,CA,SNOW,Round Meadow,UN,Tulare,180300010506.0,9000.0,35.965,-118.36,,,,1930-03-01 00:00:00.0,2100-01-01
17B07:WA:SNOW,17B07,WA,SNOW,Round Top Mtn,OR,Spokane,170103080302.0,4020.0,47.87071,-117.10497,,,RTMW1,2003-02-01 00:00:00.0,2100-01-01
14154500:OR:USGS,14154500,OR,USGS,Row R ab Pitcher Ck nr Dorena,OR,Lane,170900020204.0,856.0,43.73333,-122.86667,,,,1935-10-01 00:00:00.0,2100-01-01
10G21:WY:SNOW,10G21,WY,SNOW,Rowdy Creek,ID,Sublette,140401010402.0,8300.0,42.93555,-110.52945,,,RDWW4,1961-02-01 00:00:00.0,2100-01-01
RWM:CA:SNOW,RWM,CA,SNOW,Rowell Meadow,UN,Tulare,180300100403.0,8850.0,36.717,-118.737,,,,1931-03-01 00:00:00.0,2100-01-01
20J01:CA:SNOW,20J01,CA,SNOW,Rowland Creek,UT,Plumas,180201220201.0,6700.0,40.01667,-120.3,,,,1950-04-01 00:00:00.0,2100-01-01
20L01:CA:SNOW,20L01,CA,SNOW,Rubicon #1,UT,El Dorado,160501010402.0,8100.0,38.993,-120.13117,,,,1910-04-01 00:00:00.0,2100-01-01
724:CA:SNTL,724,CA,SNTL,Rubicon #2,UT,El Dorado,160501010402.0,7619.0,38.99927,-120.13139,-8.0,,RUBC1,1980-10-01 00:00:00.0,2100-01-01
RP2:CA:SNOW,RP2,CA,SNOW,Rubicon Peak 2,UN,El Dorado,160501010402.0,7577.0,38.9991,-120.1307,,,,1912-04-01 00:00:00.0,2100-01-01
2229:NV:SCAN,2229,NV,SCAN,Ruby,GC,Elko,160600071103.0,6000.0,40.64206,-115.22531,-8.0,,RBYN2,2019-08-26 00:00:00.0,2100-01-01
7123:NV:COOP,7123,NV,COOP,Ruby Lake,UN,Elko,160600070902.0,6010.0,40.2,-115.5,,,RBLN2,1940-02-01 00:00:00.0,2100-01-01
06020600:MT:USGS,06020600,MT,USGS,Ruby R Bel Res nr Alder,MT,Madison,100200030501.0,5287.0,45.25,-112.11667,,,,1962-10-01 00:00:00.0,2100-01-01
06019500:MT:USGS,06019500,MT,USGS,Ruby R Reservoir Inflow,MT,Madison,100200030308.0,5400.0,45.19242,-112.14249,,,,1938-01-01 00:00:00.0,2100-01-01
06020500:MT:BOR,06020500,MT,BOR,Ruby River Reservoir,MT,Madison,100200030309.0,5392.0,45.23867,-112.11094,,,,1938-10-01 00:00:00.0,2100-01-01
7248:MT:COOP,7248,MT,COOP,Rudyard 21n,MT,Hill,100500060106.0,2999.0,48.854,-110.596,,,,1998-11-01 00:00:00.0,2100-01-01
09009110:CO:BOR,09009110,CO,BOR,Ruedi Reservoir,CO,Pitkin,140100040505.0,7780.0,39.36317,-106.81664,,,,1968-05-01 00:00:00.0,2100-01-01
7649:NM:COOP,7649,NM,COOP,Ruidoso 2 NNE,UN,Lincoln,130600080103.0,6840.0,33.36666,-105.66666,,,,1942-01-01 00:00:00.0,2100-01-01
CO0022:CO:USGS,CO0022,CO,USGS,Rush Reservoir Ditch,CO,Montezuma,140801070102.0,10131.0,37.4769,-108.1596,,,,1967-11-01 00:00:00.0,2100-01-01
19A03:WA:SNOW,19A03,WA,SNOW,Rusty Creek,OR,Okanogan,170200062001.0,4000.0,48.53439,-119.86241,,,RCSW1,1943-03-01 00:00:00.0,2100-01-01
06H06:WY:SNOW,06H06,WY,SNOW,Ryan Park,CO,Carbon,101800020303.0,8350.0,41.31667,-106.5,,,RYAW4,1936-04-01 00:00:00.0,2100-01-01
7192:NV:COOP,7192,NV,COOP,Rye Patch Dam,UN,Pershing,160401081002.0,4130.0,40.46666,-118.3,,,RYPN2,1935-06-01 00:00:00.0,2100-01-01
10334500:NV:BOR,10334500,NV,BOR,"Rye Patch Re nr Rye Patch, NV",UT,Pershing,160401080900.0,4069.0,40.4702,-118.30821,,,,1957-10-01 00:00:00.0,2100-01-01
7263:MT:COOP,7263,MT,COOP,Ryegate 18 NNW,MT,Golden Valley,100402011402.0,4440.0,46.53333,-109.38333,,,RYGM8,1962-01-01 00:00:00.0,2100-01-01
725:MT:SNTL,725,MT,SNTL,S Fork Shields,MT,Park,100700030301.0,8100.0,46.0896,-110.43363,-8.0,,SFSM8,1978-10-01 00:00:00.0,2100-01-01
10172800:UT:USGS,10172800,UT,USGS,S Willow Ck nr Grantsville,UT,Tooele,160203040503.0,6360.0,40.49633,-112.5744,,,,1962-10-01 00:00:00.0,2100-01-01
11414250:CA:USGS,11414250,CA,USGS,S Yuba R A Langs Crossing nr Emigrant GA,UN,Nevada,180201250604.0,4432.0,39.31851,-120.65771,,,,1965-12-01 00:00:00.0,2100-01-01
1141425N:CA:USGS,1141425N,CA,USGS,S Yuba R A Langs Crossing nr Emigrant GA,UN,Nevada,180201250604.0,4432.0,39.31851,-120.65771,,,,1965-12-31 00:00:00.0,2100-01-01
929:MT:SNTL,929,MT,SNTL,Sacajawea,MT,Gallatin,100700030403.0,6550.0,45.87395,-110.92783,-8.0,,SAJM8,1999-09-30 00:00:00.0,2100-01-01
SAS:CA:SNOW,SAS,CA,SNOW,Sachse Springs,UN,Tuolumne,180400090303.0,7900.0,38.085,-119.837,,,,1948-01-01 00:00:00.0,2100-01-01
11342000:CA:USGS,11342000,CA,USGS,Sacramento R A Delta CA,UN,Shasta,180200050402.0,1075.0,40.93959,-122.41724,,,,1944-10-01 00:00:00.0,2100-01-01
11377100:CA:USGS,11377100,CA,USGS,Sacramento R ab Bend Bridge nr Red Bluff,UN,Tehama,180201550402.0,286.0,40.28849,-122.18666,,,,1891-10-01 00:00:00.0,2100-01-01
1137710N:CA:USGS,1137710N,CA,USGS,Sacramento R ab Bend Bridge nr Red Bluff,UN,Tehama,180201550402.0,286.0,40.28333,-122.18333,,,,1891-10-31 00:00:00.0,2100-01-01
1134200N:CA:USGS,1134200N,CA,USGS,Sacramento R at Delta NWS,UN,Shasta,180200050402.0,1075.0,40.93333,-122.41666,,,,1944-10-31 00:00:00.0,2100-01-01
726:OR:SNTL,726,OR,SNTL,Saddle Mountain,OR,Washington,170900100201.0,3110.0,45.54477,-123.37315,-8.0,,SDMO3,1978-10-01 00:00:00.0,2100-01-01
727:MT:SNTL,727,MT,SNTL,Saddle Mtn.,MT,Beaverhead,170102050502.0,7940.0,45.69259,-113.96828,-8.0,,SDMM8,1967-10-01 00:00:00.0,2100-01-01
SDL:CA:SNOW,SDL,CA,SNOW,Saddlebag Lake,UN,Mono,180901010401.0,9750.0,37.957,-119.267,,,,1926-01-01 00:00:00.0,2100-01-01
7390:AZ:COOP,7390,AZ,COOP,Safford Agricultrl Ctr,UN,Graham,150400050701.0,2950.0,32.81666,-109.68333,,,SAFA3,1948-01-01 00:00:00.0,2100-01-01
1015:WY:SNTL,1015,WY,SNTL,Sage Creek Basin,CO,Carbon,101800020802.0,7850.0,41.40107,-107.2574,-8.0,,SGBW4,2001-10-01 00:00:00.0,2100-01-01
10343500:CA:USGS,10343500,CA,USGS,Sagehen Ck nr Truckee,UT,Nevada,160501020104.0,6320.0,39.43157,-120.23798,,,,1953-10-01 00:00:00.0,2100-01-01
08227000:CO:USGS,08227000,CO,USGS,Saguache Ck nr Saguache,CO,Saguache,130100040702.0,8030.0,38.16333,-106.29058,,,,1910-08-01 00:00:00.0,2100-01-01
06L05:CO:SNOW,06L05,CO,SNOW,Saint Elmo,CO,Chaffee,110200010501.0,10400.0,38.7,-106.36667,,,SAIC2,1949-02-01 00:00:00.0,2100-01-01
1100:CO:SNTL,1100,CO,SNTL,Saint Elmo,CO,Chaffee,110200010501.0,10450.0,38.69985,-106.36805,-8.0,,CTEC2,2007-08-30 00:00:00.0,2100-01-01
8062:ID:COOP,8062,ID,COOP,Saint Maries,ID,Benewah,170103041104.0,2220.0,47.31666,-116.56666,,,S72I1,1897-05-01 00:00:00.0,2100-01-01
7500:OR:COOP,7500,OR,COOP,Salem WSO Airport,OR,Marion,170900070301.0,200.0,44.91666,-123.0,,,SLEO3,1892-12-01 00:00:00.0,2100-01-01
10205030:UT:USGS,10205030,UT,USGS,Salina Ck nr Emery,UT,Sevier,160300030402.0,7000.0,38.91191,-111.53047,,,,1963-10-01 00:00:00.0,2100-01-01
13105000:NV:USGS,13105000,NV,USGS,Salmon Falls Ck nr San Jacinto,ID,Elko,170402130605.0,5120.0,41.94472,-114.68861,,,,1910-01-01 00:00:00.0,2100-01-01
13106500:ID:BOR,13106500,ID,BOR,Salmon Falls Reservoir,ID,Twin Falls,170402130706.0,5025.0,42.20694,-114.73272,,,,1921-10-01 00:00:00.0,2100-01-01
8080:ID:COOP,8080,ID,COOP,Salmon Ksra,ID,Lemhi,170602030403.0,3930.0,45.18333,-113.9,,,SLNI1,1967-12-01 00:00:00.0,2100-01-01
728:WA:SNTL,728,WA,SNTL,Salmon Meadows,OR,Okanogan,170200062003.0,4460.0,48.65518,-119.8383,-8.0,,SAMW1,1979-10-01 00:00:00.0,2100-01-01
13302500:ID:USGS,13302500,ID,USGS,Salmon R at Salmon,ID,Lemhi,170602030403.0,3911.0,45.18361,-113.89528,,,,1912-10-01 00:00:00.0,2100-01-01
13317000:ID:USGS,13317000,ID,USGS,Salmon R at White Bird,ID,Idaho,170602090504.0,1413.0,45.75028,-116.32389,,,,1910-09-01 00:00:00.0,2100-01-01
13106000:ID:USGS,13106000,ID,USGS,"Salmon R. Canal Co. Canal nr Rogerson, I",ID,Twin Falls,170402130709.0,4940.0,42.21667,-114.73333,,,,1937-01-01 00:00:00.0,2100-01-01
10146000:UT:USGS,10146000,UT,USGS,Salt Ck at Nephi,UT,Juab,160202010105.0,5280.0,39.71301,-111.80438,,,,1950-10-01 00:00:00.0,2100-01-01
729:OR:SNTL,729,OR,SNTL,Salt Creek Falls,OR,Lane,170900010301.0,4220.0,43.61193,-122.11758,-8.0,,SCFO3,1979-10-01 00:00:00.0,2100-01-01
10162100:UT:USGS,10162100,UT,USGS,Salt Lake Aqueduct,UT,Utah,160202030504.0,4922.0,40.3271,-111.64218,,,,1952-01-01 00:00:00.0,2100-01-01
13027500:WY:USGS,13027500,WY,USGS,Salt R ab Reservoir nr Etna,ID,Lincoln,170401050309.0,5676.0,43.07972,-111.03722,,,,1953-10-01 00:00:00.0,2100-01-01
09498500:AZ:USGS,09498500,AZ,USGS,Salt R nr Roosevelt,CO,Gila,150601030905.0,2177.0,33.61944,-110.92083,,,,1913-10-01 00:00:00.0,2100-01-01
09501000:AZ:BOR,09501000,AZ,BOR,Salt River Reservoir System,CO,Maricopa,150601060113.0,1550.0,33.56672,-111.53583,,,,1910-10-01 00:00:00.0,2100-01-01
730:WY:SNTL,730,WY,SNTL,Salt River Summit,ID,Lincoln,170401050101.0,7640.0,42.5075,-110.9099,-8.0,55508,SLTW4,1959-10-01 00:00:00.0,2100-01-01
CO0023:CO:USGS,CO0023,CO,USGS,Samson Ditch,CO,Montezuma,140801070104.0,7579.0,37.3705,-108.2321,,,,1949-11-01 00:00:00.0,2100-01-01
2200:TX:SCAN,2200,TX,SCAN,San Angelo,GC,Tom Green,120901040509.0,1970.0,31.5496,-100.50748,-6.0,,SXXT2,2013-09-11 00:00:00.0,2100-01-01
08247500:NM:USGS,08247500,NM,USGS,San Antonio R at Ortiz,CO,Rio Arriba,130100050302.0,7970.0,36.99307,-106.03863,,,,1919-10-01 00:00:00.0,2100-01-01
06N15:NM:SNOW,06N15,NM,SNOW,San Antonio Sink,CO,Rio Arriba,130100050301.0,9200.0,36.86667,-106.23333,,,SSCN5,1969-02-01 00:00:00.0,2100-01-01
1172:NM:SNTL,1172,NM,SNTL,San Antonio Sink,CO,Rio Arriba,130100050301.0,9143.0,36.85967,-106.22657,-8.0,,SSCN5,2011-07-14 00:00:00.0,2100-01-01
09469000:AZ:BOR,09469000,AZ,BOR,San Carlos Reservoir,CO,Pinal,150400051010.0,2500.0,33.17547,-110.52764,,,,1936-10-01 00:00:00.0,2100-01-01
09444500:AZ:USGS,09444500,AZ,USGS,San Francisco R at Clifton,CO,Greenlee,150400040905.0,3436.0,33.04951,-109.2959,,,,1910-10-01 00:00:00.0,2100-01-01
09444000:NM:USGS,09444000,NM,USGS,San Francisco R at Glenwood,CO,Catron,150400040807.0,4560.0,33.24717,-108.88,,,,1927-10-01 00:00:00.0,2100-01-01
09379500:UT:USGS,09379500,UT,USGS,San Juan R Near Bluff,UT,San Juan,140802050406.0,4048.0,37.14695,-109.86484,,,,1914-10-30 00:00:00.0,2100-01-01
09355200:NM:USGS,09355200,NM,USGS,San Juan R nr Archuleta,CO,San Juan,140801011901.0,5653.0,36.80189,-107.69864,,,,1947-10-01 00:00:00.0,2100-01-01
09346400:CO:USGS,09346400,CO,USGS,San Juan R nr Carracas,CO,Archuleta,140801010803.0,6090.0,37.01362,-107.31227,,,,1961-10-01 00:00:00.0,2100-01-01
09172500:CO:USGS,09172500,CO,USGS,San Miguel R nr Placerville,CO,San Miguel,140300030305.0,7030.0,38.0425,-108.13333,,,,1910-10-01 00:00:00.0,2100-01-01
09471000:AZ:USGS,09471000,AZ,USGS,San Pedro River at Charleston,CO,Cochise,150502020706.0,3954.0,31.63333,-110.16667,,,,1904-03-29 00:00:00.0,2100-01-01
09328500:UT:USGS,09328500,UT,USGS,"San Rafael River Near Green River, UT",UT,Emery,140600091007.0,4190.0,38.85,-110.36667,,,,1909-10-01 00:00:00.0,2100-01-01
08008140:CO:BOR,08008140,CO,BOR,Sanchez Reservoir,CO,Costilla,130100020802.0,8260.0,37.11249,-105.41194,,,,1952-09-01 00:00:00.0,2100-01-01
SDF:CA:MSNT,SDF,CA,MSNT,Sand Flat,GC,Siskiyou,180200050103.0,6750.0,41.35,-122.246,,,,1983-10-01 00:00:00.0,2100-01-01
SFT:CA:SNOW,SFT,CA,SNOW,Sand Flat (course),UN,Siskiyou,180200050103.0,6800.0,41.353,-122.247,,,,1945-02-01 00:00:00.0,2100-01-01
2159:UT:SCAN,2159,UT,SCAN,Sand Hollow,GC,Washington,150100080907.0,3088.0,37.10516,-113.35615,-7.0,43932,SHWU1,2010-01-28 00:00:00.0,2100-01-01
09UTSAND:UT:BOR,09UTSAND,UT,BOR,Sand Hollow Reservoir,UT,Washington,150100080907.0,2992.0,37.11417,-113.37472,,,,1900-01-01 00:00:00.0,2100-01-01
731:WY:SNTL,731,WY,SNTL,Sand Lake,CO,Carbon,101800040101.0,10098.0,41.4625,-106.281,-8.0,,SNLW4,1979-10-01 00:00:00.0,2100-01-01
16A11:ID:SNOW,16A11,ID,SNOW,Sandpoint Exp Stn,ID,Bonner,170102140205.0,2090.0,48.2922,-116.5533,,,,1998-01-01 00:00:00.0,2100-01-01
8137:ID:COOP,8137,ID,COOP,Sandpoint Expermnt Stn,ID,Bonner,170102140205.0,2100.0,48.28333,-116.56666,,,SPTI1,1910-10-01 00:00:00.0,2100-01-01
732:WY:SNTL,732,WY,SNTL,Sandstone RS,CO,Carbon,140500030208.0,8152.0,41.11179,-107.17043,-8.0,,SRSW4,1984-10-01 00:00:00.0,2100-01-01
SDM:CA:SNOW,SDM,CA,SNOW,Sandy Meadows,UN,Tulare,180300010105.0,10650.0,36.572,-118.367,,,,1949-04-01 00:00:00.0,2100-01-01
14137000:OR:USGS,14137000,OR,USGS,Sandy R nr Marmot,OR,Clackamas,170800010402.0,720.0,45.39956,-122.13731,,,,1911-01-01 00:00:00.0,2100-01-01
08241500:CO:USGS,08241500,CO,USGS,Sangre De Cristo Ck,CO,Costilla,130100020605.0,7900.0,37.42501,-105.41501,,,,1916-04-01 00:00:00.0,2100-01-01
08241400:CO:USGS,08241400,CO,USGS,Sangre De Cristo Ditch,CO,Costilla,130100020605.0,7897.0,37.41158,-105.43059,,,,1950-04-01 00:00:00.0,2100-01-01
09408400:UT:USGS,09408400,UT,USGS,Santa Clara R nr Pine Valley,UT,Washington,150100080702.0,6640.0,37.38331,-113.48329,,,,1959-08-01 00:00:00.0,2100-01-01
08291000:NM:USGS,08291000,NM,USGS,Santa Cruz R at Cundiyo,CO,Santa Fe,130201011004.0,6460.0,35.96472,-105.90472,,,,1932-10-01 00:00:00.0,2100-01-01
922:NM:SNTL,922,NM,SNTL,Santa Fe,CO,Santa Fe,130202010102.0,11465.0,35.77154,-105.78487,-8.0,,SFSN5,1996-10-01 00:00:00.0,2100-01-01
8085:NM:COOP,8085,NM,COOP,Santa Fe 2,UN,Santa Fe,130202010104.0,6720.0,35.61666,-105.98333,,,STFN5,1972-01-01 00:00:00.0,2100-01-01
08316000:NM:USGS,08316000,NM,USGS,Santa Fe R nr Santa Fe,CO,Santa Fe,130202010102.0,7720.0,35.68644,-105.84361,,,,1913-02-01 00:00:00.0,2100-01-01
08008150:CO:BOR,08008150,CO,BOR,Santa Maria Reservoir,CO,Mineral,130100010205.0,9500.0,37.80714,-107.09808,,,,1948-12-01 00:00:00.0,2100-01-01
08008360:NM:BOR,08008360,NM,BOR,Santa Rosa Reservoir,CO,Guadalupe,130600011111.0,4750.0,35.02915,-104.68791,,,,1980-04-01 00:00:00.0,2100-01-01
