date,lat,lon,AMSR_SWE,station_name,swe_value,change_in_swe_inch,snow_depth,air_temperature_observed_f,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed,stationTriplet,elevation,Elevation,Slope,Aspect,Curvature,Northness,Eastness,fSCA
2021-10-29,45.59723,-111.95902,,Albro Lake,4.4,1.0,16.0,40.1,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-10-29,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,40.5,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-10-30,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,44.8,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-10-30,38.805,-120.215,,Alpha,2.1,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-10-30,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,36.7,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-10-30,42.87007,-122.16518,,Annie Springs,0.7,0.0,1.0,38.3,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-10-30,45.21328,-117.19258,,Aneroid Lake #2,0.0,-1.0,0.0,28.9,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-10-30,45.59723,-111.95902,,Albro Lake,4.4,-1.0,15.0,34.7,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-10-30,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,33.3,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-10-31,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,44.6,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-10-31,38.805,-120.215,,Alpha,1.4,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-10-31,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,38.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-10-31,42.87007,-122.16518,,Annie Springs,0.4,-1.0,0.0,38.5,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-10-31,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,30.9,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-10-31,45.59723,-111.95902,,Albro Lake,4.3,0.0,15.0,21.9,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-10-31,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,37.2,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-01,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,41.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-01,38.805,-120.215,,Alpha,0.7,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-01,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,36.7,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-01,42.87007,-122.16518,,Annie Springs,0.1,0.0,0.0,37.8,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-01,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,31.3,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-01,45.59723,-111.95902,,Albro Lake,4.3,0.0,15.0,13.6,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-01,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,39.2,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-02,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,41.4,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-02,38.805,-120.215,,Alpha,0.4,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-02,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,41.0,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-02,42.87007,-122.16518,,Annie Springs,0.0,0.0,0.0,39.2,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-02,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,35.4,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-02,45.59723,-111.95902,,Albro Lake,4.3,0.0,15.0,31.6,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-02,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,42.1,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-03,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,37.2,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-03,38.805,-120.215,,Alpha,0.4,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-03,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,32.0,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-03,42.87007,-122.16518,,Annie Springs,0.0,0.0,0.0,36.5,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-03,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,37.2,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-03,45.59723,-111.95902,,Albro Lake,4.3,0.0,15.0,29.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-03,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,42.3,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-04,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,42.1,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-04,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-04,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,43.9,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-04,42.87007,-122.16518,,Annie Springs,0.0,0.0,0.0,42.6,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-04,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,43.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-04,45.59723,-111.95902,,Albro Lake,4.3,-1.0,14.0,41.9,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-04,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,46.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-05,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,44.2,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-05,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-05,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,31.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-05,42.87007,-122.16518,,Annie Springs,0.1,0.0,0.0,32.7,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-05,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,30.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-05,45.59723,-111.95902,,Albro Lake,4.4,-2.0,12.0,33.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-05,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,37.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-06,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,43.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-06,38.805,-120.215,,Alpha,0.2,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-06,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,34.7,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-06,42.87007,-122.16518,,Annie Springs,0.2,0.0,0.0,32.9,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-06,45.21328,-117.19258,,Aneroid Lake #2,0.3,1.0,1.0,32.5,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-06,45.59723,-111.95902,,Albro Lake,4.3,2.0,14.0,36.1,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-06,47.77957,-121.69847,,Alpine Meadows,0.0,0.0,0.0,33.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-07,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,42.1,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-07,38.805,-120.215,,Alpha,0.2,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-07,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,31.3,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-07,42.87007,-122.16518,,Annie Springs,0.8,4.0,4.0,27.7,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-07,45.21328,-117.19258,,Aneroid Lake #2,0.6,2.0,3.0,22.5,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-07,45.59723,-111.95902,,Albro Lake,4.5,2.0,16.0,29.1,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-07,47.77957,-121.69847,,Alpine Meadows,1.2,6.0,6.0,32.7,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-08,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,40.5,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-08,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-08,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,19.0,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-08,42.87007,-122.16518,,Annie Springs,0.8,0.0,4.0,19.4,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-08,45.21328,-117.19258,,Aneroid Lake #2,0.4,-1.0,2.0,23.4,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-08,45.59723,-111.95902,,Albro Lake,4.5,0.0,16.0,20.5,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-08,47.77957,-121.69847,,Alpine Meadows,2.9,8.0,14.0,33.3,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-09,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,39.9,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-09,38.805,-120.215,,Alpha,0.7,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-09,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,34.2,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-09,42.87007,-122.16518,,Annie Springs,1.2,1.0,5.0,31.3,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-09,45.21328,-117.19258,,Aneroid Lake #2,0.4,0.0,2.0,32.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-09,45.59723,-111.95902,,Albro Lake,4.6,-1.0,15.0,24.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-09,47.77957,-121.69847,,Alpine Meadows,2.8,-2.0,12.0,36.9,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-10,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,37.6,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-10,38.805,-120.215,,Alpha,0.4,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-10,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,36.3,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-10,42.87007,-122.16518,,Annie Springs,2.2,5.0,10.0,30.7,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-10,45.21328,-117.19258,,Aneroid Lake #2,0.7,3.0,5.0,19.2,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-10,45.59723,-111.95902,,Albro Lake,4.8,3.0,18.0,24.8,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-10,47.77957,-121.69847,,Alpine Meadows,4.2,4.0,16.0,33.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-11,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,32.5,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-11,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-11,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,43.0,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-11,42.87007,-122.16518,,Annie Springs,2.5,-5.0,5.0,43.5,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-11,45.21328,-117.19258,,Aneroid Lake #2,0.7,0.0,5.0,32.9,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-11,45.59723,-111.95902,,Albro Lake,4.8,0.0,18.0,14.0,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-11,47.77957,-121.69847,,Alpine Meadows,4.2,0.0,16.0,34.9,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-12,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,35.2,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-12,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-12,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,32.5,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-12,42.87007,-122.16518,,Annie Springs,1.8,-1.0,4.0,34.7,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-12,45.21328,-117.19258,,Aneroid Lake #2,0.9,-1.0,4.0,37.9,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-12,45.59723,-111.95902,,Albro Lake,4.8,0.0,18.0,34.7,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-12,47.77957,-121.69847,,Alpine Meadows,4.1,-8.0,8.0,46.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-13,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,41.9,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-13,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-13,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,31.6,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-13,42.87007,-122.16518,,Annie Springs,1.7,0.0,4.0,41.4,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-13,45.21328,-117.19258,,Aneroid Lake #2,0.6,-2.0,2.0,38.1,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-13,45.59723,-111.95902,,Albro Lake,4.9,-1.0,17.0,38.3,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-13,47.77957,-121.69847,,Alpine Meadows,2.9,-3.0,5.0,39.2,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-14,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,42.1,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-14,38.805,-120.215,,Alpha,0.3,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-14,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,32.5,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-14,42.87007,-122.16518,,Annie Springs,1.6,0.0,4.0,35.1,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-14,45.21328,-117.19258,,Aneroid Lake #2,0.7,0.0,2.0,43.9,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-14,45.59723,-111.95902,,Albro Lake,5.0,0.0,17.0,35.2,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-14,47.77957,-121.69847,,Alpine Meadows,2.8,-1.0,4.0,48.0,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-15,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,47.7,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-15,38.805,-120.215,,Alpha,0.2,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-15,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,39.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-15,42.87007,-122.16518,,Annie Springs,1.6,0.0,4.0,34.2,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-15,45.21328,-117.19258,,Aneroid Lake #2,0.4,-1.0,1.0,45.5,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-15,45.59723,-111.95902,,Albro Lake,5.0,-1.0,16.0,43.3,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-15,47.77957,-121.69847,,Alpine Meadows,1.0,0.0,4.0,47.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-16,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,44.4,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-16,38.805,-120.215,,Alpha,0.2,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-16,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,41.4,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-16,42.87007,-122.16518,,Annie Springs,1.5,-1.0,3.0,30.9,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-16,45.21328,-117.19258,,Aneroid Lake #2,0.0,-1.0,0.0,25.7,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-16,45.59723,-111.95902,,Albro Lake,4.9,0.0,16.0,36.1,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-16,47.77957,-121.69847,,Alpine Meadows,1.1,0.0,4.0,31.8,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
2021-11-17,37.52217,-112.27118,,Agua Canyon,0.0,0.0,0.0,37.2,,,,,,,,,907:UT:SNTL,8900.0,2353.2756,0.34028625,76.58906,-2247.0012,0.22790408,-0.7715764,
2021-11-17,38.805,-120.215,,Alpha,0.1,,,,,,,,,,,,ALP:CA:MSNT,7600.0,2009.3964,0.4420395,198.05385,426.61267,-0.7601651,0.30052412,
2021-11-17,41.23583,-120.79192,,Adin Mtn,0.0,0.0,0.0,28.8,,,,,,,,,301:CA:SNTL,6190.0,2001.8408,0.79338074,144.24068,-6279.539,-0.68170124,-0.5288563,
2021-11-17,42.87007,-122.16518,,Annie Springs,1.1,0.0,3.0,25.7,,,,,,,,,1000:OR:SNTL,6010.0,1864.8491,0.71484375,191.83992,-3315.3516,-0.7746466,0.20236936,
2021-11-17,45.21328,-117.19258,,Aneroid Lake #2,0.0,0.0,0.0,18.0,,,,,,,,,302:OR:SNTL,7400.0,2721.439,0.23004913,199.61195,-11866.799,-0.75553435,0.3238322,
2021-11-17,45.59723,-111.95902,,Albro Lake,5.0,-1.0,15.0,12.2,,,,,,,,,916:MT:SNTL,8300.0,2389.2432,0.24233246,48.42243,-4466.613,0.5858997,-0.64225703,
2021-11-17,47.77957,-121.69847,,Alpine Meadows,1.5,0.0,4.0,26.4,,,,,,,,,908:WA:SNTL,3500.0,505.7591,0.3263855,344.56882,-5300.9595,0.7670448,0.26005524,
