stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
10319900:NV:USGS,10319900,NV,USGS,SF Humboldt R ab Tenmile Ck nr Elko,UT,Elko,160401030903,5275.0,40.6275,-115.73052,,,,1989-01-01 00:00,2100-01-01 00:00
12381400:MT:USGS,12381400,MT,USGS,SF Jocko R nr Arlee,MT,Lake,170102120703,3970.0,47.19549,-113.85065,,,,1982-09-28 00:00,2100-01-01 00:00
06228350:WY:USGS,06228350,WY,USGS,SF Little Wind R nr Fort Washakie,MT,Fremont,100800020102,6440.0,42.96829,-109.03763,,,,1976-10-01 00:00,2100-01-01 00:00
10137500:UT:USGS,10137500,UT,USGS,SF Ogden R nr Huntsville,UT,Weber,160201020205,5190.0,41.26855,-111.6741,,,,1921-03-01 00:00,2100-01-01 00:00
13235000:ID:USGS,13235000,ID,USGS,SF Payette R at Lowman,ID,Boise,170501200306,3790.0,44.08528,-115.62222,,,,1941-06-01 00:00,2100-01-01 00:00
08219500:CO:USGS,08219500,CO,USGS,SF Rio Grande at South Fork,CO,Rio Grande,130100011106,8222.0,37.65695,-106.64921,,,,1910-08-01 00:00,2100-01-01 00:00
13310700:ID:USGS,13310700,ID,USGS,SF Salmon R nr Krassel Ranger Station,ID,Valley,170602080412,3750.0,44.98694,-115.725,,,,1966-10-01 00:00,2100-01-01 00:00
06281000:WY:USGS,06281000,WY,USGS,SF Shoshone R ab Buffalo Bill Reservoir,MT,Park,100800130302,5440.0,44.41912,-109.25793,,,,1903-05-01 00:00,2100-01-01 00:00
06280300:WY:USGS,06280300,WY,USGS,SF Shoshone R nr Valley,MT,Park,100800130205,6200.0,44.20828,-109.55489,,,,1956-10-01 00:00,2100-01-01 00:00
06079000:MT:USGS,06079000,MT,USGS,SF Sun R nr Augusta,MT,Lewis and Clark,100301040208,4730.0,47.62861,-112.86576,,,,1900-01-01 00:00,2100-01-01 00:00
12147600:WA:USGS,12147600,WA,USGS,SF Tolt R nr Index,OR,King,171100100503,1850.0,47.70677,-121.60011,,,,1959-10-01 00:00,2100-01-01 00:00
14010000:OR:USGS,14010000,OR,USGS,SF Walla Walla R nr Milton-Freewater,OR,Umatilla,170701020103,2050.0,45.82986,-118.16995,,,,1903-02-01 00:00,2100-01-01 00:00
06357000:SD:BOR,06357000,SD,BOR,Shadehill,MT,Perkins,101303020907,2280.0,45.75302,-102.2041,,,,1951-10-01 00:00,2100-01-01 00:00
09014500:CO:BOR,09014500,CO,BOR,Shadow Mountain Reservoir,CO,Grand,140100010308,8390.0,40.2103,-105.8414,,,,1947-03-01 00:00,2100-01-01 00:00
2186:CA:SCAN,2186,CA,SCAN,Shadow Mtns,GC,San Bernardino,180902031105,3643.0,35.46607,-115.7151,-8.0,70989,DWMC1,2011-11-18 00:00,2100-01-01 00:00
2068:IA:SCAN,2068,IA,SCAN,Shagbark Hills,GC,Woodbury,102300031501,1400.0,42.43333,-95.76667,-6.0,28844,SHAI4,2002-06-19 09:00,2100-01-01 00:00
747:ID:SNTL,747,ID,SNTL,Shanghi Summit,ID,Clearwater,170603060402,4600.0,46.56603,-115.74216,-8.0,32396,SHAI1,1982-10-01 00:00,2100-01-01 00:00
1060:CO:SNTL,1060,CO,SNTL,Sharkstooth,CO,Montezuma,140300020206,10747.0,37.50356,-108.11405,-8.0,,SKZC2,2004-10-01 00:00,2100-01-01 00:00
45P01:AK:SNOW,45P01,AK,SNOW,Shaw Creek Flats,AK,Southeast Fairbanks,190803070901,980.0,64.2,-145.93333,,,SHWA2,1960-02-01 00:00,2100-01-01 00:00
2227:MO:SCAN,2227,MO,SCAN,Shaw Nature Reserve,GC,Franklin,071401020902,590.0,38.47889,-90.80639,-6.0,,SNRM7,2018-05-16 00:00,2100-01-01 00:00
4B16P:BC:MSNT,4B16P,BC,MSNT,Shedin Creek,OR,UNKNOWN,,4331.0,55.85,-127.68333,,,,1995-10-01 00:00,2100-01-01 00:00
748:WA:SNTL,748,WA,SNTL,Sheep Canyon,OR,Cowlitz,170800050601,3990.0,46.19325,-122.25393,-8.0,,SHPW1,1980-10-01 00:00,2100-01-01 00:00
47M02:AK:SNOW,47M02,AK,SNOW,Sheep Mountain,AK,Matanuska-Susitna,190204020307,2900.0,61.8055,-147.48333,,,PASP,1958-03-01 00:00,2100-01-01 00:00
749:ID:SNTL,749,ID,SNTL,Sheep Mtn.,ID,Bingham,170402050304,6650.0,43.2103,-111.68792,-8.0,33719,SPMI1,1978-10-01 00:00,2100-01-01 00:00
7500:MT:COOP,7500,MT,COOP,Shelby,MT,Toole,100302030802,3290.0,48.5,-111.85,,,,1950-01-01 00:00,2100-01-01 00:00
750:NV:SNTL,750,NV,SNTL,Sheldon,UT,Washoe,171200080106,5865.0,41.90435,-119.44464,-8.0,16312,SHEN2,1988-10-01 00:00,2100-01-01 00:00
8124:WY:COOP,8124,WY,COOP,Shell,MT,Big Horn,100800100107,4280.0,44.53333,-107.76666,,,SHLW4,1958-01-01 00:00,2100-01-01 00:00
06278500:WY:USGS,06278500,WY,USGS,Shell Ck nr Shell,MT,Big Horn,100800100107,4370.0,44.56496,-107.71287,,,,1940-10-01 00:00,2100-01-01 00:00
751:WY:SNTL,751,WY,SNTL,Shell Creek,MT,Big Horn,100800100101,9580.0,44.50012,-107.42947,-8.0,,SCRW4,1978-10-01 00:00,2100-01-01 00:00
2088:VA:SCAN,2088,VA,SCAN,Shenandoah,GC,Augusta,020802020402,1763.0,37.91667,-79.2,-5.0,,SHDV2,2004-04-06 00:00,2100-01-01 00:00
09F15:WY:SNOW,09F15,WY,SNOW,Sheridan R.S. (New),MT,Fremont,100800010202,7790.0,43.63083,-109.9225,,,,1936-04-01 00:00,2100-01-01 00:00
8155:WY:COOP,8155,WY,COOP,Sheridan WSO AP,MT,Sheridan,100901010107,3960.0,44.76666,-106.96666,,,SHRW4,1940-05-01 00:00,2100-01-01 00:00
1219:OR:SNTLT,1219,OR,SNTLT,Sherman Valley AM,OR,Lake,171200070401,6630.0,42.3572,-120.22522,-8.0,,SHZO3,2012-06-12 00:00,2100-01-01 00:00
20G10:OR:SNOW,20G10,OR,SNOW,Sherman Valley AM,OR,Lake,171200070401,6640.0,42.3572,-120.22522,,,SHZO3,1958-02-01 00:00,2100-01-01 00:00
752:ID:SNTL,752,ID,SNTL,Sherwin,ID,Latah,170103040703,3200.0,46.95028,-116.33972,-8.0,,SHWI1,1979-10-01 00:00,2100-01-01 00:00
06195600:MT:USGS,06195600,MT,USGS,Shields R nr Livingston,MT,Park,100700030507,4420.0,45.73827,-110.47993,,,,1978-01-01 00:00,2100-01-01 00:00
SHM:CA:MSNT,SHM,CA,MSNT,Shimmy Lake,GC,Trinity,180102110501,6400.0,41.008,-122.8,,,,1985-11-01 00:00,2100-01-01 00:00
SHM:CA:SNOW,SHM,CA,SNOW,Shimmy Lake,UN,Trinity,180102110501,6400.0,41.008,-122.8,,,,1947-04-01 00:00,2100-01-01 00:00
15276000:AK:USGS,15276000,AK,USGS,Ship Ck nr Anchorage,AK,Anchorage,190204010404,490.0,61.22501,-149.6372,,,,1946-10-01 00:00,2100-01-01 00:00
16E16:ID:SNOW,16E16,ID,SNOW,Shirts Creek,ID,Washington,170501240903,3317.0,44.41905,-116.43715,,,,1996-01-01 00:00,2100-01-01 00:00
7540:MT:COOP,7540,MT,COOP,Shonkin 7 S,MT,Chouteau,100301021502,4300.0,47.53333,-110.58333,,,SHSM8,1953-01-01 00:00,2100-01-01 00:00
753:MT:SNTL,753,MT,SNTL,Short Creek,MT,Madison,100200030106,7000.0,44.97572,-111.95215,-8.0,,SHCM8,1985-10-01 00:00,2100-01-01 00:00
7618:CO:COOP,7618,CO,COOP,Shoshone,UN,Garfield,140100011604,5930.0,39.56666,-107.23333,,,GWDC2,1910-03-01 00:00,2100-01-01 00:00
8380:ID:COOP,8380,ID,COOP,Shoshone 1 WNW,ID,Lincoln,170402210903,3950.0,42.96666,-114.43333,,,SHOI1,1908-03-01 00:00,2100-01-01 00:00
8209:WY:COOP,8209,WY,COOP,Shoshoni,MT,Fremont,100800050304,4830.0,43.23333,-108.11666,,,,1931-08-01 00:00,2100-01-01 00:00
1C29:BC:SNOW,1C29,BC,SNOW,Shovelnose Mountain,OR,UNKNOWN,,4757.0,49.86417,-120.86417,,,SHVQ2,1979-04-01 00:00,2100-01-01 00:00
1C29P:BC:MSNT,1C29P,BC,MSNT,Shovelnose Mountain,OR,UNKNOWN,,4790.0,49.85595,-120.86289,,,,2018-11-07 00:00,2100-01-01 00:00
754:MT:SNTL,754,MT,SNTL,Shower Falls,MT,Gallatin,100200081001,8100.0,45.40125,-110.95758,-8.0,,SHFM8,1964-10-01 00:00,2100-01-01 00:00
06K09:CO:SNOW,06K09,CO,SNOW,Shrine Pass,CO,Summit,140100030101,10700.0,39.53333,-106.21667,,,SRNC2,1942-02-01 00:00,2100-01-01 00:00
1169:NM:SNTL,1169,NM,SNTL,Shuree,CO,Taos,130201010102,10092.0,36.78765,-105.2392,-8.0,,SHUN5,2010-08-09 00:00,2100-01-01 00:00
SIB:CA:SNOW,SIB,CA,SNOW,Siberian Pass,UN,Tulare,180300010104,10900.0,36.473,-118.267,,,,1948-04-01 00:00,2100-01-01 00:00
2120:MT:SCAN,2120,MT,SCAN,Sidney,GC,Richland,101000042503,2274.0,47.77102,-104.247,-7.0,34002,SISM8,2006-10-24 00:00,2100-01-01 00:00
7560:MT:COOP,7560,MT,COOP,Sidney,MT,Richland,101000042704,1920.0,47.73333,-104.15,,,SDYM8,1910-10-16 00:00,2100-01-01 00:00
1034:NM:SNTL,1034,NM,SNTL,Sierra Blanca,CO,Lincoln,130600080103,10268.0,33.40682,-105.79467,-8.0,,SIEN5,2002-09-30 00:00,2100-01-01 00:00
151494:CA:USGS,151494,CA,USGS,Sierra Valley Div,UT,Sierra,160501020103,6440.0,39.4925,-120.30555,,,,1960-10-01 00:00,2100-01-01 00:00
7880:AZ:COOP,7880,AZ,COOP,Sierra Vista,UN,Cochise,150502020704,4600.0,31.55,-110.3,,,SEVA3,1981-10-01 00:00,2100-01-01 00:00
8218:CA:COOP,8218,CA,COOP,Sierraville Ranger Stn,UN,Sierra,180201230303,4970.0,39.58333,-120.36666,,,SERC1,1910-01-01 00:00,2100-01-01 00:00
755:NM:SNTL,755,NM,SNTL,Signal Peak,CO,Grant,150400010803,8405.0,32.92342,-108.14546,-8.0,,SGNN5,1978-10-01 00:00,2100-01-01 00:00
14305500:OR:USGS,14305500,OR,USGS,Siletz River at Siletz,OR,Lincoln,171002040703,102.0,44.7,-123.88333,,,,1905-10-01 00:00,2100-01-01 00:00
22G02:OR:SNOW,22G02,OR,SNOW,Silver Burn,OR,Jackson,171003070109,3680.0,42.92545,-122.39723,,,SIZO3,1937-03-01 00:00,2100-01-01 00:00
2086:MS:SCAN,2086,MS,SCAN,Silver City,GC,Humphreys,080302071705,115.0,33.0875,-90.51151,-6.0,31331,SILM6,2004-02-10 00:00,2100-01-01 00:00
756:OR:SNTL,756,OR,SNTL,Silver Creek,OR,Lake,171200050206,5740.0,42.95615,-121.18123,-8.0,31220,SVCO3,1979-10-01 00:00,2100-01-01 00:00
14K07:NV:SNOW,14K07,NV,SNOW,Silver Creek #2,UT,White Pine,160203010806,8200.0,39.23305,-114.2429,,,SILN2,1957-03-01 00:00,2100-01-01 00:00
757:NM:SNTL,757,NM,SNTL,Silver Creek Divide,CO,Catron,150400040605,9096.0,33.3696,-108.70711,-8.0,,SCDN5,1978-10-01 00:00,2100-01-01 00:00
1205:NV:SNTL,1205,NV,SNTL,Silver Creek Nv,UT,White Pine,160203010806,8200.0,39.23305,-114.2429,-8.0,73395,SILN2,2011-12-22 00:00,2100-01-01 00:00
12323700:MT:BOR,12323700,MT,BOR,Silver Lake,MT,Deer Lodge,170102020101,6434.0,46.16614,-113.22108,,,,1957-09-01 00:00,2100-01-01 00:00
SIL:CA:MSNT,SIL,CA,MSNT,Silver Lake,GC,El Dorado,180201290102,7100.0,38.678,-120.118,,,,1986-12-31 00:00,2100-01-01 00:00
SIL:CA:SNOW,SIL,CA,SNOW,Silver Lake,UN,El Dorado,180201290102,7100.0,38.678,-120.118,,,,1930-01-01 00:00,2100-01-01 00:00
21J01:CA:SNOW,21J01,CA,SNOW,Silver Lake Meadows,UT,Lassen,180800030401,6450.0,40.5,-121.15,,,,1940-04-01 00:00,2100-01-01 00:00
7817:OR:COOP,7817,OR,COOP,Silver Lake Ranger Stn,OR,Lake,171200050207,4380.0,43.11666,-121.06666,,,SVLO3,1965-10-01 00:00,2100-01-01 00:00
06M04:CO:SNOW,06M04,CO,SNOW,Silver Lakes,CO,Conejos,130100020304,9500.0,37.37681,-106.40055,,,SLKC2,1937-03-01 00:00,2100-01-01 00:00
10389500:OR:USGS,10389500,OR,USGS,Silver Lk Id Canal,OR,Lake,171200050207,4400.0,43.11111,-121.06916,,,,1923-03-01 00:00,2100-01-01 00:00
2F10:BC:SNOW,2F10,BC,SNOW,Silver Star Mountain,OR,UNKNOWN,,6037.0,50.37278,-119.05084,,,SSMQ2,1959-02-01 00:00,2100-01-01 00:00
2101:HI:SCAN,2101,HI,SCAN,Silver Sword,GC,Hawaii,200100000401,9324.0,19.76505,-155.42348,-10.0,32498,SLVH1,2005-02-19 00:00,2100-01-01 00:00
12323750:MT:USGS,12323750,MT,USGS,Silverbow Ck at Warm Springs,MT,Deer Lodge,170102010401,4800.0,46.18333,-112.76667,,,,1972-01-01 00:00,2100-01-01 00:00
09125800:CO:BOR,09125800,CO,BOR,Silverjack Reservoir,CO,Gunnison,140200020901,8796.0,38.23141,-107.54303,,,,1973-07-01 00:00,2100-01-01 00:00
7656:CO:COOP,7656,CO,COOP,Silverton,UN,San Juan,140801040102,9270.0,37.81666,-107.66666,,,SLVC2,1899-03-01 00:00,2100-01-01 00:00
759:OR:SNTL,759,OR,SNTL,Silvies,OR,Harney,171200030201,6990.0,42.75333,-118.68785,-8.0,34782,SLVO3,1978-10-01 00:00,2100-01-01 00:00
10393500:OR:USGS,10393500,OR,USGS,Silvies R nr Burns,OR,Harney,171200020701,4195.0,43.71515,-119.17744,,,,1903-01-01 00:00,2100-01-01 00:00
12442500:WA:USGS,12442500,WA,USGS,Similkameen R nr Nighthawk,OR,Okanogan,170200072009,1138.0,48.9846,-119.61841,,,,1928-10-01 00:00,2100-01-01 00:00
7620:MT:COOP,7620,MT,COOP,Simpson 6 NW,MT,Hill,100500020501,2740.0,48.98333,-110.31666,,,SIPM8,1931-05-01 00:00,2100-01-01 00:00
2C01:BC:SNOW,2C01,BC,SNOW,Sinclair Pass,OR,UNKNOWN,170200210000,4495.0,50.66083,-117.96584,,,SRPQ2,1936-03-01 00:00,2100-01-01 00:00
2231:MO:SCAN,2231,MO,SCAN,Sinkin Forest,GC,Dent,110100080301,1330.0,37.50138,-91.2594,-6.0,,,2021-07-06 00:00,2100-01-01 00:00
22G43:OR:SNOW,22G43,OR,SNOW,Siskiyou Summit Rev. #2,OR,Jackson,171003080101,4560.0,42.0691,-122.61282,,,SYZO3,1974-01-01 00:00,2100-01-01 00:00
UT0013:UT:USGS,UT0013,UT,USGS,Sixth Water Aqueduct,UT,Utah,160202020301,6350.0,40.11731,-111.31429,,,,1850-01-01 00:00,2100-01-01 00:00
12178000:WA:USGS,12178000,WA,USGS,Skagit R at Newhalem,OR,Whatcom,171100050708,402.0,48.67179,-121.24623,,,,1908-12-21 00:00,2100-01-01 00:00
760:MT:SNTL,760,MT,SNTL,Skalkaho Summit,MT,Granite,170102021003,7250.0,46.24212,-113.7725,-8.0,,SKAM8,1966-10-01 00:00,2100-01-01 00:00
1257:WA:SNTL,1257,WA,SNTL,Skate Creek,OR,Lewis,170800040505,3770.0,46.64336,-121.83044,-8.0,,SKTW1,2014-10-15 00:00,2100-01-01 00:00
22G32:OR:SNOW,22G32,OR,SNOW,Ski Bowl Road,OR,Jackson,171003080104,6070.0,42.07192,-122.69167,,,SBZO3,1966-02-01 00:00,2100-01-01 00:00
50LL16:AK:SNOW,50LL16,AK,SNOW,Skilak Lake,AK,Kenai Peninsula,190203021409,266.0,60.39461,-150.422,,,,2016-01-30 00:00,2100-01-01 00:00
16B11:ID:SNOW,16B11,ID,SNOW,Skitwish Ridge,ID,Kootenai,170103010603,4840.0,47.70828,-116.50358,,,SKTI1,1961-03-01 00:00,2100-01-01 00:00
05CA805:AB:MSNT,05CA805,AB,MSNT,Skoki Lodge,MT,UNKNOWN,,6955.0,51.54056,-116.05639,,,,2024-05-16 00:00,2100-01-01 00:00
16X15:AB:SNOW,16X15,AB,SNOW,Skoki Lodge Pillow,MT,UNKNOWN,,6758.0,51.54056,-116.05639,,,,1984-03-01 00:00,2100-01-01 00:00
912:WA:SNTL,912,WA,SNTL,Skookum Creek,OR,King,171100100503,3310.0,47.68433,-121.61007,-8.0,,KUSW1,1995-08-28 00:00,2100-01-01 00:00
17A09:WA:SNOW,17A09,WA,SNOW,Skookum Lakes,OR,Pend Oreille,170102160202,4227.0,48.39793,-117.16316,,,,2005-03-01 00:00,2100-01-01 00:00
51M01:AK:SNOW,51M01,AK,SNOW,Skwentna,AK,Matanuska-Susitna,190205041511,160.0,61.96903,-151.19867,,,PASW,1967-02-01 00:00,2100-01-01 00:00
CO0024:CO:USGS,CO0024,CO,USGS,Skyline Ditch,CO,Larimer,101800100101,9015.0,40.6639,-105.8861,,,,1922-10-13 00:00,2100-01-01 00:00
13D24:MT:SNOW,13D24,MT,SNOW,Slag-A-Melt Lake,MT,Beaverhead,100200040308,8750.0,45.36235,-113.72468,,,SLGM8,1961-03-01 00:00,2100-01-01 00:00
1286:MT:SNTL,1286,MT,SNTL,Slagamelt Lakes,MT,Beaverhead,100200040308,8620.0,45.36526,-113.71834,-8.0,,SLMM8,2017-09-14 00:00,2100-01-01 00:00
SLT:CA:MSNT,SLT,CA,MSNT,Slate Creek,GC,Shasta,180200050304,5700.0,41.045,-122.478,,,,1982-11-18 00:00,2100-01-01 00:00
SLT:CA:SNOW,SLT,CA,SNOW,Slate Creek,UN,Shasta,180200050304,5700.0,41.045,-122.478,,,,1945-04-01 00:00,2100-01-01 00:00
385106106571000:CO:USGS,385106106571000,CO,USGS,Slate R ab Baxter Gl  at Hwy 135,CO,Gunnison,140200010206,8810.0,38.85167,-106.95278,,,,2006-10-01 00:00,2100-01-01 00:00
09111500:CO:USGS,09111500,CO,USGS,Slate R nr Crested Butte,CO,Gunnison,140200010206,8820.0,38.86971,-106.96949,,,,1889-07-01 00:00,2100-01-01 00:00
783:MT:SNTL,783,MT,SNTL,Sleeping Woman,MT,Sanders,170102120708,6150.0,47.17902,-114.33371,-8.0,,SQPM8,1988-10-01 00:00,2100-01-01 00:00
SLI:CA:MSNT,SLI,CA,MSNT,Slide Canyon,GC,Tuolumne,180400090501,9200.0,38.092,-119.43,,,,1982-10-21 00:00,2100-01-01 00:00
13C02:MT:SNOW,13C02,MT,SNOW,Slide Rock Mountain,MT,Granite,170102020610,7100.0,46.58515,-113.57242,,,SLIM8,1937-01-01 00:00,2100-01-01 00:00
761:ID:SNTL,761,ID,SNTL,Slug Creek Divide,ID,Caribou,170402070201,7225.0,42.56248,-111.29797,-8.0,,SLGI1,1978-10-01 00:00,2100-01-01 00:00
762:CO:SNTL,762,CO,SNTL,Slumgullion,CO,Hinsdale,140200020502,11560.0,37.99076,-107.20392,-8.0,,SLMC2,1979-10-01 00:00,2100-01-01 00:00
926:ID:SNTL,926,ID,SNTL,Smiley Mountain,ID,Custer,170402180102,9520.0,43.72718,-113.83402,-8.0,27193,SMMI1,2001-09-19 00:00,2100-01-01 00:00
763:UT:SNTL,763,UT,SNTL,Smith  Morehouse,UT,Summit,160201010203,7631.0,40.78931,-111.09192,-8.0,,SMMU1,1978-10-01 00:00,2100-01-01 00:00
10128000:UT:BOR,10128000,UT,BOR,Smith And Morehouse Reservoir,UT,Summit,160201010202,7633.0,40.76202,-111.10338,,,,1988-10-01 00:00,2100-01-01 00:00
1235:NV:SNTLT,1235,NV,SNTLT,Smith Creek,UT,Elko,160401030403,7588.0,40.4467,-115.5114,-8.0,70945,SMCN2,2013-06-27 00:00,2100-01-01 00:00
15J19:NV:SNOW,15J19,NV,SNOW,Smith Creek,UT,Elko,160401030403,7588.0,40.4467,-115.5114,,,SMCN2,1977-02-01 00:00,2100-01-01 00:00
CO0025:CO:USGS,CO0025,CO,USGS,Smith Ditch,CO,Montezuma,140801070104,7215.0,37.3538,-108.2598,,,,1949-11-01 00:00,2100-01-01 00:00
06077200:MT:USGS,06077200,MT,USGS,Smith R bl Eagle Ck,MT,Meagher,100301030705,4350.0,46.828,-111.19217,,,,1996-10-01 00:00,2100-01-01 00:00
06076690:MT:USGS,06076690,MT,USGS,Smith R nr Ft Logan,MT,Meagher,100301030507,4400.0,46.8,-111.18333,,,,1977-10-01 00:00,2100-01-01 00:00
1167:OR:SNTL,1167,OR,SNTL,Smith Ridge,OR,Linn,170900040203,3270.0,44.30325,-122.04053,-8.0,,SMTO3,2011-10-01 00:00,2100-01-01 00:00
06075000:MT:BOR,06075000,MT,BOR,Smith River Res,MT,Meagher,100301030103,5486.0,46.62333,-110.7455,,,,1938-04-01 00:00,2100-01-01 00:00
10032000:WY:USGS,10032000,WY,USGS,Smiths Fk nr Border,UT,Lincoln,160101020105,6650.0,42.29327,-110.87241,,,,1942-01-01 00:00,2100-01-01 00:00
CO0026:CO:USGS,CO0026,CO,USGS,Smouse Ditch,CO,Montezuma,140801070101,8010.0,37.3919,-108.2105,,,,1949-11-01 00:00,2100-01-01 00:00
12D05:MT:SNOW,12D05,MT,SNOW,Smuggler Mine,MT,Madison,100200030505,6960.0,45.48023,-112.03747,,,SMGM8,1961-04-01 00:00,2100-01-01 00:00
13022500:WY:USGS,13022500,WY,USGS,Snake R ab Reservoir nr Alpine,ID,Lincoln,170401030509,5730.0,43.19611,-110.88944,,,,1937-03-16 00:00,2100-01-01 00:00
13010065:WY:USGS,13010065,WY,USGS,Snake R at Flagg Ranch,ID,Teton,170401010402,6802.0,44.09889,-110.6675,,,,1983-10-01 00:00,2100-01-01 00:00
13154500:ID:USGS,13154500,ID,USGS,Snake R at King Hill,ID,Elmore,170501010306,2492.0,43.00222,-115.2025,,,,1909-01-01 00:00,2100-01-01 00:00
13077000:ID:USGS,13077000,ID,USGS,Snake R at Neeley,ID,Power,170402090301,4242.0,42.7675,-112.87944,,,,1907-01-01 00:00,2100-01-01 00:00
13269000:ID:USGS,13269000,ID,USGS,Snake R at Weiser,ID,Washington,170502010106,2087.0,44.24556,-116.98083,,,,1910-10-01 00:00,2100-01-01 00:00
13343600:WA:USGS,13343600,WA,USGS,Snake R bl Lower Granite Dam-NWS,OR,Garfield,170601070802,675.0,46.66766,-117.44491,,,,1960-10-01 00:00,2100-01-01 00:00
13069500:ID:USGS,13069500,ID,USGS,Snake R nr Blackfoot,ID,Bingham,170402061001,4401.0,43.12528,-112.51889,,,,1910-01-01 00:00,2100-01-01 00:00
13037500:ID:USGS,13037500,ID,USGS,Snake R nr Heise,ID,Bonneville,170402010102,5015.0,43.6125,-111.66,,,,1910-10-01 00:00,2100-01-01 00:00
13032500:ID:USGS,13032500,ID,USGS,Snake R nr Irwin,ID,Bonneville,170401040701,5353.0,43.35083,-111.21889,,,,1935-01-01 00:00,2100-01-01 00:00
13011000:WY:USGS,13011000,WY,USGS,Snake R nr Moran,ID,Teton,170401010409,6760.0,43.85833,-110.58583,,,,1903-10-01 00:00,2100-01-01 00:00
13172500:ID:USGS,13172500,ID,USGS,Snake R nr Murphy,ID,Ada,170501030501,2271.0,43.29183,-116.42095,,,,1912-08-29 00:00,2100-01-01 00:00
13060000:ID:USGS,13060000,ID,USGS,Snake R nr Shelley,ID,Bingham,170402060301,4599.0,43.41306,-112.135,,,,1915-01-01 00:00,2100-01-01 00:00
05K16:CO:SNOW,05K16,CO,SNOW,Snake River,CO,Summit,140100020201,10000.0,39.61845,-105.92429,,,SNKC2,1951-02-01 00:00,2100-01-01 00:00
8315:WY:COOP,8315,WY,COOP,Snake River,MT,Teton,170401010402,6880.0,44.13333,-110.66666,,,SNKW4,1905-07-01 00:00,2100-01-01 00:00
13062500:ID:USGS,13062500,ID,USGS,Snake River at Blackfoot ID,ID,Bingham,170402070608,4490.0,43.18333,-112.36667,,,,1978-01-01 00:00,2100-01-01 00:00
10E12:WY:SNOW,10E12,WY,SNOW,Snake River Station,ID,Teton,170401010402,6920.0,44.13352,-110.669,,,SKRW4,1919-01-01 00:00,2100-01-01 00:00
764:WY:SNTL,764,WY,SNTL,Snake River Station,ID,Teton,170401010402,6920.0,44.13361,-110.66917,-8.0,55510,SKRW4,1989-10-01 00:00,2100-01-01 00:00
765:WY:SNTL,765,WY,SNTL,Snider Basin,ID,Sublette,140401010906,8060.0,42.4949,-110.53203,-8.0,,SNIW4,1980-09-15 00:00,2100-01-01 00:00
7773:WA:COOP,7773,WA,COOP,Snoqualmie Falls,OR,King,171100100404,440.0,47.55,-121.85,,,SQLW1,1898-10-01 00:00,2100-01-01 00:00
11P06:AZ:SNOW,11P06,AZ,SNOW,Snow Bowl #2,CO,Coconino,150602020301,11200.0,35.33333,-111.7,,,XSBA3,1965-01-01 00:00,2100-01-01 00:00
SNF:CA:SNOW,SNF,CA,SNOW,Snow Flat,UN,Mariposa,180400080105,8700.0,37.827,-119.497,,,,1930-02-01 00:00,2100-01-01 00:00
10F20:WY:SNOW,10F20,WY,SNOW,Snow King Mountain,ID,Teton,170401030105,7660.0,43.46258,-110.7654,,,SKGW4,1959-02-01 00:00,2100-01-01 00:00
767:OR:SNTL,767,OR,SNTL,Snow Mountain,OR,Harney,171200020501,6230.0,43.94885,-119.54013,-8.0,33088,SNWO3,1978-10-01 00:00,2100-01-01 00:00
SMT:CA:SNOW,SMT,CA,SNOW,Snow Mountain,UN,Shasta,180200031102,6050.0,40.767,-121.783,,,,1930-04-01 00:00,2100-01-01 00:00
SNM:CA:MSNT,SNM,CA,MSNT,Snow Mountain,GC,Shasta,180200031102,5950.0,40.778,-121.782,,,,1983-10-01 00:00,2100-01-01 00:00
16H11:NV:SNOW,16H11,NV,SNOW,Snow Storm Mountain-Am,UT,Elko,160401090203,7403.0,41.33981,-116.98044,,,SSMN2,1983-02-01 00:00,2100-01-01 00:00
766:UT:SNTL,766,UT,SNTL,Snowbird,UT,Salt Lake,160202040202,9177.0,40.56914,-111.65852,-8.0,,SBDU1,1989-08-23 00:00,2100-01-01 00:00
927:AZ:SNTL,927,AZ,SNTL,Snowslide Canyon,CO,Coconino,150200160201,9744.0,35.34179,-111.65084,-8.0,,XSCA3,1997-09-01 00:00,2100-01-01 00:00
1208:NV:SNTL,1208,NV,SNTL,Snowstorm Mtn,UT,Elko,160401090203,7403.0,41.33981,-116.98044,-8.0,73389,SSMN2,2011-12-23 00:00,2100-01-01 00:00
49L11:AK:SNOW,49L11,AK,SNOW,Snug Harbor Road,AK,Kenai Peninsula,190203021205,500.0,60.40667,-149.67817,,,SNGA2,1982-02-01 00:00,2100-01-01 00:00
SCF:CA:SNOW,SCF,CA,SNOW,Soda Creek Flat,UN,Tuolumne,180400100202,7800.0,38.27,-119.678,,,,2016-01-01 00:00,2100-01-01 00:00
07E05:WY:SNOW,07E05,WY,SNOW,Soldier Park,MT,Johnson,100902060103,8780.0,44.34847,-107.0136,,,SOLW4,1950-04-01 00:00,2100-01-01 00:00
1132:WY:SNTL,1132,WY,SNTL,Soldier Park,MT,Johnson,100902060103,8720.0,44.34847,-107.0136,-8.0,52449,SLDW4,2010-08-06 00:00,2100-01-01 00:00
